epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,2759.67,0.48725,0.96373,1.10649,0.65479,0.76617,0.7694,0.69512,0.45141,0.83448,1.10444,0.000358582,0.000358582,0.000358582
74,2797.22,0.47973,0.94136,1.1007,0.67788,0.7226,0.76606,0.69559,0.44968,0.85581,1.10495,0.000346435,0.000346435,0.000346435
75,2835.1,0.47833,0.94591,1.09874,0.70898,0.70919,0.77701,0.70594,0.44734,0.83285,1.10587,0.0003344,0.0003344,0.0003344
76,2872.42,0.48398,0.94303,1.10234,0.67379,0.73992,0.77438,0.70062,0.4493,0.84383,1.10226,0.000322485,0.000322485,0.000322485
77,2909.82,0.47268,0.93215,1.09945,0.69538,0.72106,0.76703,0.69597,0.44411,0.85567,1.09832,0.000310699,0.000310699,0.000310699
78,2947.01,0.47402,0.9383,1.10243,0.69239,0.70935,0.75772,0.69015,0.44495,0.87336,1.10055,0.00029905,0.00029905,0.00029905
79,2984.72,0.47688,0.93405,1.09847,0.6899,0.70802,0.75355,0.68401,0.45035,0.88446,1.10694,0.000287545,0.000287545,0.000287545
80,3021.98,0.46522,0.92602,1.09329,0.68086,0.7104,0.75283,0.686,0.44702,0.88331,1.10416,0.000276192,0.000276192,0.000276192
81,3059.52,0.46964,0.9206,1.09581,0.67176,0.73012,0.76179,0.69125,0.44834,0.87333,1.10878,0.000265,0.000265,0.000265
82,3097.02,0.4644,0.90417,1.0917,0.66281,0.73618,0.76546,0.69521,0.44641,0.87409,1.10848,0.000253976,0.000253976,0.000253976
83,3134.49,0.46796,0.90762,1.09256,0.66898,0.73837,0.76777,0.69808,0.44729,0.87047,1.10376,0.000243127,0.000243127,0.000243127
84,3171.83,0.46169,0.89569,1.08941,0.65798,0.74479,0.76509,0.69426,0.44771,0.88628,1.10401,0.000232461,0.000232461,0.000232461
85,3209.25,0.465,0.90022,1.09161,0.70981,0.69037,0.76795,0.69745,0.44851,0.88107,1.10442,0.000221985,0.000221985,0.000221985
86,3247.01,0.46409,0.90102,1.09134,0.66893,0.73256,0.76618,0.69644,0.4465,0.88875,1.10124,0.000211707,0.000211707,0.000211707
87,3284.32,0.457,0.87723,1.0883,0.68222,0.72662,0.76341,0.69291,0.4488,0.89763,1.10272,0.000201633,0.000201633,0.000201633
88,3321.84,0.46332,0.89714,1.09196,0.69697,0.69839,0.7581,0.68878,0.4447,0.8941,1.1005,0.00019177,0.00019177,0.00019177
89,3359.64,0.45888,0.88711,1.08942,0.701,0.69577,0.7599,0.6894,0.44752,0.89383,1.10222,0.000182126,0.000182126,0.000182126
90,3397.13,0.45563,0.86898,1.08364,0.72009,0.67402,0.75782,0.68922,0.44607,0.90896,1.10341,0.000172706,0.000172706,0.000172706
91,3434.4,0.45519,0.86917,1.08674,0.6962,0.69226,0.75742,0.689,0.44537,0.89555,1.10149,0.000163518,0.000163518,0.000163518
92,3471.91,0.45588,0.86623,1.08533,0.66556,0.72957,0.75458,0.68599,0.4427,0.90585,1.10126,0.000154567,0.000154567,0.000154567
93,3509.65,0.44677,0.85084,1.08012,0.70558,0.68098,0.75306,0.68398,0.44496,0.90755,1.10372,0.000145859,0.000145859,0.000145859
94,3547.17,0.44593,0.84318,1.08137,0.68219,0.70646,0.75556,0.68719,0.44581,0.90783,1.10493,0.000137401,0.000137401,0.000137401
95,3584.69,0.45001,0.85949,1.08241,0.66899,0.72236,0.75881,0.69048,0.44755,0.91064,1.10631,0.000129198,0.000129198,0.000129198
