epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,4117.77,0.49942,1.00992,1.11271,0.67073,0.73952,0.77086,0.69857,0.44083,0.81451,1.08947,0.000322485,0.000322485,0.000322485
77,4171.83,0.49164,1.00774,1.11061,0.67928,0.73519,0.76994,0.6991,0.44,0.82785,1.09531,0.000310699,0.000310699,0.000310699
78,4225.94,0.49022,1.00661,1.11315,0.66821,0.73417,0.76482,0.69129,0.44291,0.82952,1.09548,0.00029905,0.00029905,0.00029905
79,4280.28,0.4965,1.00935,1.11203,0.66296,0.75571,0.76825,0.69732,0.43777,0.81948,1.09249,0.000287545,0.000287545,0.000287545
80,4334.26,0.48251,1.00015,1.10502,0.63808,0.76513,0.76489,0.69329,0.44415,0.83205,1.10058,0.000276192,0.000276192,0.000276192
81,4388.58,0.4919,0.99509,1.11168,0.68785,0.71977,0.77113,0.70049,0.4353,0.81738,1.0943,0.000265,0.000265,0.000265
82,4442.35,0.48117,0.98804,1.10422,0.68956,0.71055,0.76259,0.69322,0.43003,0.8318,1.08818,0.000253976,0.000253976,0.000253976
83,4496.47,0.48622,0.98507,1.10591,0.67014,0.73689,0.76721,0.6991,0.42873,0.82736,1.08607,0.000243127,0.000243127,0.000243127
84,4550.49,0.47905,0.97206,1.1025,0.67618,0.71893,0.77021,0.70017,0.43129,0.82679,1.08687,0.000232461,0.000232461,0.000232461
85,4604.35,0.48387,0.98132,1.104,0.66317,0.73802,0.76585,0.69571,0.4357,0.8376,1.08982,0.000221985,0.000221985,0.000221985
86,4658.01,0.48085,0.98344,1.10479,0.68109,0.71082,0.77015,0.69946,0.43794,0.82888,1.09533,0.000211707,0.000211707,0.000211707
87,4712.47,0.47879,0.96425,1.10307,0.64446,0.76528,0.76745,0.69759,0.44006,0.83571,1.09542,0.000201633,0.000201633,0.000201633
88,4766.47,0.48319,0.98488,1.10572,0.65779,0.74683,0.76875,0.69933,0.43919,0.8292,1.09148,0.00019177,0.00019177,0.00019177
89,4820.71,0.47528,0.97115,1.10278,0.66756,0.73649,0.77004,0.69912,0.44216,0.83263,1.09162,0.000182126,0.000182126,0.000182126
90,4874.8,0.47478,0.95285,1.09794,0.68661,0.72488,0.76934,0.69979,0.43843,0.82864,1.08768,0.000172706,0.000172706,0.000172706
91,4928.64,0.47344,0.95198,1.09925,0.68205,0.7219,0.76903,0.6966,0.44309,0.82885,1.09168,0.000163518,0.000163518,0.000163518
92,4982.91,0.47641,0.95146,1.10004,0.67338,0.71633,0.76368,0.69354,0.43642,0.83683,1.089,0.000154567,0.000154567,0.000154567
93,5037.13,0.46724,0.93314,1.09394,0.67948,0.71204,0.76347,0.69364,0.43613,0.83966,1.08629,0.000145859,0.000145859,0.000145859
94,5091.06,0.46796,0.93474,1.09593,0.6784,0.71411,0.76515,0.69516,0.43698,0.8396,1.08539,0.000137401,0.000137401,0.000137401
95,5145.84,0.47186,0.94202,1.09582,0.6723,0.73942,0.7676,0.69774,0.43718,0.84325,1.08581,0.000129198,0.000129198,0.000129198
96,5200.25,0.46499,0.93949,1.09544,0.66286,0.73652,0.76527,0.69564,0.43677,0.84576,1.08512,0.000121257,0.000121257,0.000121257
97,5255.5,0.46774,0.93054,1.09493,0.68049,0.72441,0.76713,0.69803,0.43597,0.84438,1.08555,0.000113582,0.000113582,0.000113582
98,5309.59,0.46305,0.932,1.09045,0.66956,0.72747,0.76487,0.69509,0.43504,0.83958,1.08713,0.000106178,0.000106178,0.000106178
99,5364.08,0.46441,0.94045,1.09306,0.70179,0.69366,0.76544,0.69553,0.4343,0.8376,1.08521,9.90514e-05,9.90514e-05,9.90514e-05
100,5419,0.46563,0.93372,1.09349,0.671,0.72315,0.76501,0.6956,0.4345,0.84225,1.08341,9.22063e-05,9.22063e-05,9.22063e-05
101,5476.28,0.33741,0.50971,1.09832,0.66608,0.72515,0.76105,0.69148,0.43628,0.85849,1.08544,8.56476e-05,8.56476e-05,8.56476e-05
