epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,12135.4,0.67259,0.95806,1.29154,0.62496,0.68679,0.69016,0.54227,0.77938,0.93036,1.71242,0.000121257,0.000121257,0.000121257
97,12261.3,0.67322,0.9552,1.289,0.62586,0.68699,0.68969,0.54164,0.77932,0.9328,1.71313,0.000113582,0.000113582,0.000113582
98,12387.1,0.67124,0.94884,1.2891,0.62877,0.68178,0.68955,0.54171,0.77926,0.93442,1.7142,0.000106178,0.000106178,0.000106178
99,12513.1,0.67188,0.95517,1.29197,0.63104,0.68014,0.68988,0.54226,0.77934,0.93616,1.71484,9.90514e-05,9.90514e-05,9.90514e-05
100,12638.8,0.67346,0.94839,1.28884,0.62954,0.68125,0.6901,0.5422,0.77958,0.93786,1.71584,9.22063e-05,9.22063e-05,9.22063e-05
101,12764.6,0.38893,0.50233,1.21519,0.64359,0.66612,0.69017,0.54221,0.77979,0.93918,1.71675,8.56476e-05,8.56476e-05,8.56476e-05
102,12888.6,0.37358,0.45983,1.19723,0.64416,0.66512,0.68975,0.54204,0.77987,0.94089,1.71763,7.93796e-05,7.93796e-05,7.93796e-05
103,13012.9,0.37279,0.44732,1.19557,0.64729,0.66313,0.68979,0.54226,0.77996,0.94305,1.7187,7.34068e-05,7.34068e-05,7.34068e-05
104,13137.1,0.36796,0.43681,1.1929,0.65141,0.66067,0.68937,0.54233,0.77995,0.94551,1.71976,6.77332e-05,6.77332e-05,6.77332e-05
105,13261.1,0.36694,0.4377,1.18817,0.6514,0.65953,0.6892,0.54191,0.77993,0.94777,1.72096,6.23627e-05,6.23627e-05,6.23627e-05
106,13384.9,0.3635,0.43024,1.18614,0.64299,0.66701,0.68854,0.54127,0.78012,0.95003,1.7221,5.7299e-05,5.7299e-05,5.7299e-05
107,13508.6,0.36017,0.42774,1.18337,0.63988,0.66957,0.68802,0.54099,0.78011,0.95262,1.72293,5.25456e-05,5.25456e-05,5.25456e-05
108,13632.8,0.36184,0.41879,1.18325,0.63768,0.66959,0.68778,0.54084,0.78011,0.95511,1.72391,4.81057e-05,4.81057e-05,4.81057e-05
109,13757,0.35794,0.41659,1.17634,0.647,0.6651,0.68725,0.54073,0.78032,0.9579,1.72535,4.39823e-05,4.39823e-05,4.39823e-05
110,13881.4,0.35714,0.41234,1.18114,0.64438,0.66805,0.68725,0.54086,0.7803,0.96041,1.72619,4.01783e-05,4.01783e-05,4.01783e-05
111,14005.5,0.35903,0.41006,1.18055,0.64664,0.66813,0.68664,0.54034,0.7803,0.96246,1.72722,3.66963e-05,3.66963e-05,3.66963e-05
112,14129.6,0.35579,0.40455,1.17696,0.64728,0.66987,0.68655,0.54027,0.7803,0.96541,1.72805,3.35387e-05,3.35387e-05,3.35387e-05
113,14254.2,0.35299,0.40387,1.17687,0.65245,0.65985,0.68647,0.54014,0.78016,0.96801,1.72901,3.07077e-05,3.07077e-05,3.07077e-05
114,14378.6,0.35194,0.3964,1.17605,0.65183,0.66,0.6856,0.53892,0.78017,0.97083,1.73005,2.82051e-05,2.82051e-05,2.82051e-05
115,14503,0.35473,0.39646,1.17433,0.65017,0.66177,0.68513,0.5385,0.78019,0.97402,1.73102,2.60327e-05,2.60327e-05,2.60327e-05
