epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,17836.7,0.73183,1.12637,1.33868,0.57218,0.68586,0.65519,0.51466,0.79979,0.88143,1.70645,0.000433347,0.000433347,0.000433347
68,18101.8,0.72913,1.1217,1.33791,0.56758,0.68917,0.65559,0.51512,0.79915,0.88112,1.70561,0.000420705,0.000420705,0.000420705
69,18367.1,0.72644,1.11259,1.33466,0.56839,0.68953,0.65616,0.51535,0.79867,0.8809,1.70533,0.000408123,0.000408123,0.000408123
70,18632.3,0.733,1.11827,1.33864,0.57065,0.6887,0.65631,0.51544,0.79836,0.88079,1.70414,0.000395612,0.000395612,0.000395612
71,18898,0.72676,1.11586,1.33546,0.57045,0.68786,0.6568,0.51572,0.79825,0.88033,1.70341,0.000383179,0.000383179,0.000383179
72,19163,0.72578,1.10573,1.33473,0.57561,0.68147,0.65744,0.51614,0.79791,0.87997,1.70296,0.000370832,0.000370832,0.000370832
73,19428.2,0.72494,1.10364,1.33352,0.57792,0.67999,0.65818,0.51688,0.79746,0.87961,1.703,0.000358582,0.000358582,0.000358582
74,19693.4,0.72539,1.10271,1.33284,0.57902,0.67986,0.65858,0.51731,0.79661,0.87911,1.70161,0.000346435,0.000346435,0.000346435
75,19958.8,0.7219,1.10254,1.33379,0.57642,0.68745,0.65915,0.51825,0.79618,0.87916,1.70047,0.0003344,0.0003344,0.0003344
76,20224.4,0.71875,1.09372,1.32784,0.57696,0.68283,0.6603,0.51881,0.79579,0.87916,1.70052,0.000322485,0.000322485,0.000322485
77,20489.9,0.71552,1.08631,1.32565,0.57847,0.68361,0.66103,0.51906,0.7952,0.87913,1.7006,0.000310699,0.000310699,0.000310699
78,20755.6,0.71418,1.09137,1.32725,0.57934,0.68599,0.66176,0.5197,0.79459,0.8794,1.701,0.00029905,0.00029905,0.00029905
79,21021,0.71725,1.09104,1.32753,0.58385,0.68179,0.66269,0.52055,0.79341,0.87883,1.70024,0.000287545,0.000287545,0.000287545
80,21286.4,0.71328,1.08301,1.32435,0.58489,0.68167,0.6635,0.52129,0.79257,0.87895,1.69973,0.000276192,0.000276192,0.000276192
81,21551.9,0.71485,1.08335,1.32513,0.58574,0.67869,0.66359,0.5219,0.79194,0.87884,1.69933,0.000265,0.000265,0.000265
82,21817.9,0.71029,1.07871,1.32086,0.58737,0.67623,0.66437,0.52267,0.79165,0.87939,1.69937,0.000253976,0.000253976,0.000253976
83,22083.2,0.71199,1.07225,1.32215,0.59052,0.67718,0.66515,0.52286,0.79122,0.87929,1.69968,0.000243127,0.000243127,0.000243127
84,22348.1,0.70896,1.06534,1.31987,0.58776,0.67804,0.66569,0.52337,0.7907,0.87973,1.69973,0.000232461,0.000232461,0.000232461
85,22613.6,0.70657,1.06677,1.31838,0.58612,0.68466,0.66648,0.52385,0.79008,0.88003,1.69924,0.000221985,0.000221985,0.000221985
86,22878.9,0.7062,1.0591,1.3185,0.58728,0.68812,0.66705,0.52465,0.78947,0.88078,1.69908,0.000211707,0.000211707,0.000211707
87,23143.9,0.70415,1.06187,1.31619,0.59111,0.68815,0.66743,0.52451,0.78905,0.88119,1.69957,0.000201633,0.000201633,0.000201633
88,23408.6,0.70514,1.06051,1.3187,0.60141,0.67361,0.66755,0.52383,0.78883,0.88127,1.6999,0.00019177,0.00019177,0.00019177
89,23673.7,0.70113,1.04873,1.31644,0.60506,0.67021,0.66793,0.52435,0.78849,0.88167,1.70039,0.000182126,0.000182126,0.000182126
90,23938.1,0.70182,1.05494,1.31398,0.60401,0.67459,0.66848,0.5243,0.78789,0.88358,1.70079,0.000172706,0.000172706,0.000172706
91,24202.8,0.69729,1.04908,1.31229,0.6042,0.6726,0.66593,0.52267,0.78735,0.88624,1.70053,0.000163518,0.000163518,0.000163518
92,24467.9,0.70169,1.04822,1.31612,0.60784,0.64815,0.65473,0.51425,0.78673,0.89601,1.70116,0.000154567,0.000154567,0.000154567
93,24732.8,0.69705,1.05171,1.31374,0.57353,0.64433,0.63642,0.49981,0.78612,0.913,1.70181,0.000145859,0.000145859,0.000145859
94,24997.5,0.69973,1.05206,1.31311,0.54687,0.67148,0.61715,0.48514,0.78583,0.94147,1.7028,0.000137401,0.000137401,0.000137401
95,25262.7,0.69985,1.05069,1.3127,0.54314,0.67474,0.60908,0.47861,0.7855,0.99812,1.7033,0.000129198,0.000129198,0.000129198
96,25527.9,0.69356,1.04375,1.31031,0.52484,0.69564,0.60907,0.47839,0.78515,1.03081,1.70346,0.000121257,0.000121257,0.000121257
97,25793.1,0.69602,1.04282,1.30895,0.52712,0.69917,0.60903,0.47862,0.78434,1.0352,1.70381,0.000113582,0.000113582,0.000113582
98,26058,0.69359,1.03562,1.30936,0.52718,0.69673,0.60821,0.47792,0.78359,1.07688,1.70398,0.000106178,0.000106178,0.000106178
99,26323.7,0.69507,1.03707,1.31237,0.52912,0.69338,0.60794,0.4778,0.7834,1.09327,1.70511,9.90514e-05,9.90514e-05,9.90514e-05
100,26588.7,0.69444,1.03092,1.30798,0.53589,0.68001,0.60692,0.4771,0.78319,1.14084,1.70632,9.22063e-05,9.22063e-05,9.22063e-05
101,26854,0.4202,0.61975,1.25422,0.53705,0.67488,0.60607,0.47645,0.78299,1.16637,1.70674,8.56476e-05,8.56476e-05,8.56476e-05
102,27118.8,0.40503,0.58106,1.2355,0.55242,0.66357,0.60463,0.47541,0.78286,1.21767,1.70699,7.93796e-05,7.93796e-05,7.93796e-05
103,27382.6,0.40687,0.57296,1.23851,0.55095,0.66334,0.60426,0.47504,0.78302,1.25816,1.70704,7.34068e-05,7.34068e-05,7.34068e-05
104,27647.5,0.39827,0.56306,1.23124,0.55454,0.65675,0.60368,0.4749,0.78286,1.31528,1.70746,6.77332e-05,6.77332e-05,6.77332e-05
105,27912.3,0.3996,0.55805,1.23081,0.54823,0.66363,0.60388,0.47505,0.78249,1.29102,1.70772,6.23627e-05,6.23627e-05,6.23627e-05
106,28176.6,0.39699,0.55274,1.22814,0.53717,0.67913,0.60385,0.47512,0.78216,1.28686,1.70796,5.7299e-05,5.7299e-05,5.7299e-05
